"event-id","visible","timestamp","location-long","location-lat","comments","modelled","study-specific-measurement","tag-tech-spec","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","OSU Ocean NPP 0.083deg Monthly NPP","ECMWF Interim Full Daily SFC Sea Ice Cover","ETOPO1 Elevation","ECMWF Interim Full Daily SFC Sea Surface Temperature"
"1940493888","true","2012-01-06 23:24:36.000","3.569302816","-69.97201201","136405.5833-2186800.034","true","1112","1","gps","Thalassoica antarctica","4182127GPS","4182127","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","107.94431335099235","0.531053021581251","-750","271.46020507812494"
"1940493889","true","2012-01-06 23:54:36.000","3.530373854","-69.99131112","134787.1688-2184743.13","true","1112","1","gps","Thalassoica antarctica","4182127GPS","4182127","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","108.74151861005379","0.53140486689719","-623","271.460205078125"
"1940493890","true","2012-01-07 00:24:36.000","3.604190763","-69.96051993","137817.7255-2187996.242","true","1112","1","gps","Thalassoica antarctica","4182127GPS","4182127","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","108.21654108773357","0.5253298805111939","-716","271.460205078125"
"1940493891","true","2012-01-07 00:54:36.000","3.886628113","-69.86842002","149298.2825-2197544.119","true","1112","1","gps","Thalassoica antarctica","4182127GPS","4182127","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","110.01218418810683","0.5561122241904678","-1223","271.460205078125"
"1940493892","true","2012-01-07 01:24:36.000","4.17669523","-69.7840994","161107.1546-2206146.966","true","1112","1","gps","Thalassoica antarctica","4182127GPS","4182127","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","110.66878319117858","0.5796762505410367","-1954","271.460205078125"
"1940493893","true","2012-01-07 01:54:36.000","4.33043123","-69.64185444","168225.3787-2221544.133","true","1112","1","gps","Thalassoica antarctica","4182127GPS","4182127","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","0.5834408470220356","-2521","271.460205078125"
"1940493894","true","2012-01-07 02:24:36.000","4.420419547","-69.52166564","172749.057-2234662.549","true","1112","1","gps","Thalassoica antarctica","4182127GPS","4182127","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","0.5704227106564043","-2480","271.46020507812506"
"1940493895","true","2012-01-07 02:54:36.000","4.459115428","-69.50829371","174374.3955-2236034.819","true","1112","1","gps","Thalassoica antarctica","4182127GPS","4182127","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","0.5646128434967826","-2361","271.460205078125"
"1940493896","true","2012-01-07 03:24:36.000","4.480681051","-69.48397369","175428.2899-2238678.017","true","1112","1","gps","Thalassoica antarctica","4182127GPS","4182127","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","0.5579842714912101","-2271","271.460205078125"
"1940493897","true","2012-01-07 03:54:36.000","4.470530463","-69.48365949","175034.4168-2238744.062","true","1112","1","gps","Thalassoica antarctica","4182127GPS","4182127","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","0.5518275583778681","-2280","271.46020507812494"
